First_Name,Last_Name,Email,Customer_ID,Senior_Citizen,Tenure_Month,Phone_Service,Internet_Service,Contract_Type,Payment_Method,Monthly_Charges,Total_Charges,Churn_Status
Verilink,3583-KRKMD,3583-krkmd@verilink-test.com,3583-KRKMD,0,18,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),75.9,1373.05,No
Verilink,1010-DIAUQ,1010-diauq@verilink-test.com,1010-DIAUQ,0,5,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),96.5,492.55,Yes
Verilink,9069-LGEUL,9069-lgeul@verilink-test.com,9069-LGEUL,0,23,Yes,DSL,Month-to-month,Bank transfer (automatic),59.95,1406,No
Verilink,7302-ZHMHP,7302-zhmhp@verilink-test.com,7302-ZHMHP,0,1,Yes,No,Month-to-month,Mailed check,19.15,19.15,No
Verilink,9571-EDEBV,9571-edebv@verilink-test.com,9571-EDEBV,0,71,Yes,Fiber optic,One year,Credit card (automatic),98.65,6962.85,No
Verilink,3520-FJGCV,3520-fjgcv@verilink-test.com,3520-FJGCV,0,72,Yes,Fiber optic,Two year,Credit card (automatic),112.6,8126.65,No
Verilink,6563-VRERX,6563-vrerx@verilink-test.com,6563-VRERX,0,33,Yes,No,One year,Mailed check,20.6,690.25,No
Verilink,0259-GBZSH,0259-gbzsh@verilink-test.com,0259-GBZSH,0,2,Yes,Fiber optic,Month-to-month,Electronic check,85.65,181.5,Yes
Verilink,6122-EFVKN,6122-efvkn@verilink-test.com,6122-EFVKN,0,24,No,DSL,Two year,Mailed check,35.75,830.8,No
Verilink,2805-EDJPQ,2805-edjpq@verilink-test.com,2805-EDJPQ,0,56,Yes,Fiber optic,One year,Credit card (automatic),99.75,5608.4,No
Verilink,6862-CQUMB,6862-cqumb@verilink-test.com,6862-CQUMB,0,37,Yes,Fiber optic,Month-to-month,Credit card (automatic),96.1,3646.8,No
Verilink,7156-MXBJE,7156-mxbje@verilink-test.com,7156-MXBJE,0,43,Yes,DSL,One year,Credit card (automatic),85.1,3662.25,No
Verilink,6158-HDPXZ,6158-hdpxz@verilink-test.com,6158-HDPXZ,0,1,No,DSL,Month-to-month,Mailed check,25.35,25.35,No
Verilink,9601-BRXPO,9601-brxpo@verilink-test.com,9601-BRXPO,0,25,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),104.95,2566.5,Yes
Verilink,2863-IMQDR,2863-imqdr@verilink-test.com,2863-IMQDR,0,61,Yes,DSL,Two year,Electronic check,89.65,5308.7,No
Verilink,5686-CMAWK,5686-cmawk@verilink-test.com,5686-CMAWK,0,17,Yes,Fiber optic,One year,Electronic check,86.75,1410.25,No
Verilink,5651-CRHKQ,5651-crhkq@verilink-test.com,5651-CRHKQ,0,41,Yes,Fiber optic,One year,Bank transfer (automatic),86.2,3339.05,No
Verilink,6905-NIQIN,6905-niqin@verilink-test.com,6905-NIQIN,0,1,Yes,DSL,Month-to-month,Mailed check,50.65,50.65,Yes
Verilink,8204-YJCLA,8204-yjcla@verilink-test.com,8204-YJCLA,1,72,No,DSL,Two year,Bank transfer (automatic),64.8,4732.35,No
Verilink,5167-ZFFMM,5167-zffmm@verilink-test.com,5167-ZFFMM,0,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),90.85,90.85,Yes
Verilink,6583-SZVGP,6583-szvgp@verilink-test.com,6583-SZVGP,0,48,Yes,Fiber optic,Two year,Bank transfer (automatic),108.1,5067.45,No
Verilink,4895-TMWIR,4895-tmwir@verilink-test.com,4895-TMWIR,1,11,Yes,No,Month-to-month,Mailed check,19.95,214.75,Yes
Verilink,0533-BNWKF,0533-bnwkf@verilink-test.com,0533-BNWKF,1,55,Yes,Fiber optic,Month-to-month,Electronic check,85.45,4874.7,Yes
Verilink,1708-PBBOA,1708-pbboa@verilink-test.com,1708-PBBOA,0,42,No,DSL,One year,Electronic check,54.75,2348.45,No
Verilink,8782-LKFPK,8782-lkfpk@verilink-test.com,8782-LKFPK,0,44,Yes,Fiber optic,Month-to-month,Mailed check,90.4,4063,No
Verilink,5522-JBWMO,5522-jbwmo@verilink-test.com,5522-JBWMO,0,1,Yes,DSL,Month-to-month,Electronic check,44,44,No
Verilink,3597-MVHJT,3597-mvhjt@verilink-test.com,3597-MVHJT,0,27,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),95.6,2595.25,No
Verilink,9774-NRNAU,9774-nrnau@verilink-test.com,9774-NRNAU,1,27,Yes,DSL,Month-to-month,Bank transfer (automatic),84.8,2309.55,No
Verilink,0224-RLWWD,0224-rlwwd@verilink-test.com,0224-RLWWD,1,2,Yes,DSL,Month-to-month,Electronic check,44.3,89.3,No
Verilink,9967-ATRFS,9967-atrfs@verilink-test.com,9967-ATRFS,0,19,Yes,No,Month-to-month,Mailed check,19.9,367.55,No
Verilink,3951-NJCVI,3951-njcvi@verilink-test.com,3951-NJCVI,1,42,Yes,Fiber optic,Month-to-month,Electronic check,95.05,3944.5,No
Verilink,2977-CEBSX,2977-cebsx@verilink-test.com,2977-CEBSX,0,66,Yes,DSL,Two year,Credit card (automatic),90.05,5965.95,No
Verilink,0177-PXBAT,0177-pxbat@verilink-test.com,0177-PXBAT,1,33,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),109.9,3694.7,No
Verilink,6599-CEBNN,6599-cebnn@verilink-test.com,6599-CEBNN,0,34,Yes,Fiber optic,Month-to-month,Credit card (automatic),73.95,2524.45,Yes
Verilink,2519-ERQOJ,2519-erqoj@verilink-test.com,2519-ERQOJ,1,33,No,DSL,Month-to-month,Electronic check,54.6,1803.7,No
Verilink,5876-QMYLD,5876-qmyld@verilink-test.com,5876-QMYLD,0,23,Yes,No,One year,Mailed check,20.05,415.1,No
Verilink,2277-AXSDC,2277-axsdc@verilink-test.com,2277-AXSDC,0,32,Yes,No,One year,Bank transfer (automatic),19.75,624.15,No
Verilink,9442-JTWDL,9442-jtwdl@verilink-test.com,9442-JTWDL,0,11,Yes,No,One year,Credit card (automatic),20.05,237.7,No
Verilink,0979-PHULV,0979-phulv@verilink-test.com,0979-PHULV,0,69,Yes,Fiber optic,Month-to-month,Credit card (automatic),99.45,7007.6,Yes
Verilink,3067-SVMTC,3067-svmtc@verilink-test.com,3067-SVMTC,0,68,Yes,DSL,One year,Bank transfer (automatic),55.9,3848.8,No
Verilink,5495-GPSRW,5495-gpsrw@verilink-test.com,5495-GPSRW,0,20,Yes,No,Two year,Mailed check,19.7,419.4,No
Verilink,7606-BPHHN,7606-bphhn@verilink-test.com,7606-BPHHN,0,72,Yes,No,Two year,Credit card (automatic),19.8,1468.75,No
Verilink,4742-DRORA,4742-drora@verilink-test.com,4742-DRORA,0,60,Yes,Fiber optic,One year,Bank transfer (automatic),95.4,5812,No
Verilink,0111-KLBQG,0111-klbqg@verilink-test.com,0111-KLBQG,1,32,Yes,Fiber optic,Month-to-month,Mailed check,93.95,2861.45,No
Verilink,4800-VHZKI,4800-vhzki@verilink-test.com,4800-VHZKI,0,1,Yes,No,Month-to-month,Mailed check,19.9,19.9,Yes
Verilink,7989-CHGTL,7989-chgtl@verilink-test.com,7989-CHGTL,0,1,Yes,No,Month-to-month,Mailed check,19.6,19.6,Yes
Verilink,0334-GDDSO,0334-gddso@verilink-test.com,0334-GDDSO,1,3,Yes,Fiber optic,Month-to-month,Electronic check,81.35,233.7,Yes
Verilink,4163-NCJAK,4163-ncjak@verilink-test.com,4163-NCJAK,0,46,Yes,No,One year,Bank transfer (automatic),24.45,1066.15,No
Verilink,5233-AOZUF,5233-aozuf@verilink-test.com,5233-AOZUF,0,29,Yes,Fiber optic,Month-to-month,Electronic check,74.95,2149.05,No
Verilink,5973-EJGDP,5973-ejgdp@verilink-test.com,5973-EJGDP,0,51,Yes,Fiber optic,Month-to-month,Electronic check,87.35,4473,No
Verilink,1996-DBMUS,1996-dbmus@verilink-test.com,1996-DBMUS,1,48,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),70.65,3545.05,No
Verilink,7916-VCCPB,7916-vccpb@verilink-test.com,7916-VCCPB,0,16,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),73.25,1195.75,No
Verilink,4686-GEFRM,4686-gefrm@verilink-test.com,4686-GEFRM,0,70,Yes,Fiber optic,Two year,Bank transfer (automatic),98.7,6858.9,No
Verilink,5249-QYHEX,5249-qyhex@verilink-test.com,5249-QYHEX,0,40,Yes,No,Two year,Mailed check,24.8,1024.7,No
Verilink,0578-SKVMF,0578-skvmf@verilink-test.com,0578-SKVMF,0,22,Yes,Fiber optic,Month-to-month,Electronic check,83.3,1845.9,Yes
Verilink,5564-NEMQO,5564-nemqo@verilink-test.com,5564-NEMQO,1,1,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),75.3,75.3,Yes
Verilink,2233-FAGXV,2233-fagxv@verilink-test.com,2233-FAGXV,0,5,Yes,No,Month-to-month,Mailed check,24.3,132.25,No
Verilink,5605-IYGFG,5605-iygfg@verilink-test.com,5605-IYGFG,0,7,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),69.85,515.45,No
Verilink,7663-ZTEGJ,7663-ztegj@verilink-test.com,7663-ZTEGJ,0,29,Yes,Fiber optic,One year,Credit card (automatic),100.55,2830.45,No
Verilink,3935-TBRZZ,3935-tbrzz@verilink-test.com,3935-TBRZZ,0,44,Yes,No,One year,Mailed check,25.7,1110.5,No
Verilink,8111-BKVDS,8111-bkvds@verilink-test.com,8111-BKVDS,0,10,No,DSL,Month-to-month,Bank transfer (automatic),40.7,449.3,No
Verilink,2055-SIFSS,2055-sifss@verilink-test.com,2055-SIFSS,1,55,Yes,DSL,Month-to-month,Bank transfer (automatic),51.65,2838.55,No
Verilink,2806-MLNTI,2806-mlnti@verilink-test.com,2806-MLNTI,1,52,Yes,Fiber optic,One year,Bank transfer (automatic),105.1,5376.4,No
Verilink,8734-DKSTZ,8734-dkstz@verilink-test.com,8734-DKSTZ,0,10,Yes,Fiber optic,Month-to-month,Electronic check,85.95,858.6,No
Verilink,4360-PNRQB,4360-pnrqb@verilink-test.com,4360-PNRQB,0,18,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),75.6,1395.05,No
Verilink,6152-ONASV,6152-onasv@verilink-test.com,6152-ONASV,0,68,Yes,DSL,One year,Bank transfer (automatic),58.25,3975.7,No
Verilink,9063-ZGTUY,9063-zgtuy@verilink-test.com,9063-ZGTUY,0,61,Yes,No,Month-to-month,Mailed check,19.4,1182.55,Yes
Verilink,7781-HVGMK,7781-hvgmk@verilink-test.com,7781-HVGMK,0,72,No,DSL,Two year,Credit card (automatic),65.2,4784.45,No
Verilink,2181-UAESM,2181-uaesm@verilink-test.com,2181-UAESM,0,2,Yes,DSL,Month-to-month,Electronic check,53.45,119.5,No
Verilink,2957-LOLHO,2957-lolho@verilink-test.com,2957-LOLHO,0,12,Yes,DSL,Month-to-month,Bank transfer (automatic),45.4,518.9,Yes
Verilink,6048-NJXHX,6048-njxhx@verilink-test.com,6048-NJXHX,0,41,Yes,No,Two year,Electronic check,19.75,899.45,No
Verilink,2320-SLKMB,2320-slkmb@verilink-test.com,2320-SLKMB,0,26,No,DSL,Month-to-month,Credit card (automatic),44.45,1183.8,No
Verilink,4980-URKXC,4980-urkxc@verilink-test.com,4980-URKXC,0,36,Yes,No,One year,Bank transfer (automatic),20.85,720.05,No
Verilink,4376-KFVRS,4376-kfvrs@verilink-test.com,4376-KFVRS,0,72,Yes,Fiber optic,Two year,Credit card (automatic),114.05,8468.2,No
Verilink,5886-VLQVU,5886-vlqvu@verilink-test.com,5886-VLQVU,0,35,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),89.85,3161.2,No
Verilink,3577-AMVUX,3577-amvux@verilink-test.com,3577-AMVUX,0,1,Yes,DSL,Month-to-month,Mailed check,55.05,55.05,No
Verilink,0771-WLCLA,0771-wlcla@verilink-test.com,0771-WLCLA,0,16,Yes,Fiber optic,Month-to-month,Electronic check,112.95,1882.55,No
Verilink,5628-RKIFK,5628-rkifk@verilink-test.com,5628-RKIFK,1,49,Yes,Fiber optic,Month-to-month,Credit card (automatic),101.55,5070.4,No
Verilink,0206-TBWLC,0206-tbwlc@verilink-test.com,0206-TBWLC,0,54,Yes,Fiber optic,One year,Mailed check,114.65,6049.5,No
Verilink,2937-FTHUR,2937-fthur@verilink-test.com,2937-FTHUR,0,18,Yes,DSL,Month-to-month,Electronic check,64.8,1166.7,No
Verilink,1910-FMXJM,1910-fmxjm@verilink-test.com,1910-FMXJM,0,36,Yes,Fiber optic,Month-to-month,Electronic check,80.4,2937.65,No
Verilink,7752-XUSCI,7752-xusci@verilink-test.com,7752-XUSCI,0,60,Yes,Fiber optic,Month-to-month,Electronic check,105.9,6396.45,Yes
Verilink,4110-PFEUZ,4110-pfeuz@verilink-test.com,4110-PFEUZ,0,1,Yes,Fiber optic,Month-to-month,Mailed check,69.55,69.55,Yes
Verilink,0732-OCQOC,0732-ocqoc@verilink-test.com,0732-OCQOC,0,52,Yes,No,Two year,Bank transfer (automatic),25.05,1270.25,No
Verilink,5168-MSWXT,5168-mswxt@verilink-test.com,5168-MSWXT,0,8,Yes,Fiber optic,Month-to-month,Electronic check,94.75,759.55,No
Verilink,1090-ESELR,1090-eselr@verilink-test.com,1090-ESELR,0,72,Yes,Fiber optic,Two year,Bank transfer (automatic),105.5,7611.55,No
Verilink,8592-PLTMQ,8592-pltmq@verilink-test.com,8592-PLTMQ,0,64,Yes,No,One year,Mailed check,24.7,1642.75,No
Verilink,5760-WRAHC,5760-wrahc@verilink-test.com,5760-WRAHC,1,22,Yes,DSL,Month-to-month,Mailed check,69.75,1545.4,No
Verilink,8847-GEOOQ,8847-geooq@verilink-test.com,8847-GEOOQ,0,60,No,DSL,Month-to-month,Bank transfer (automatic),60.2,3582.4,No
Verilink,0256-LTHVJ,0256-lthvj@verilink-test.com,0256-LTHVJ,0,28,Yes,Fiber optic,Month-to-month,Electronic check,81.05,2227.1,Yes
Verilink,4785-FCIFB,4785-fcifb@verilink-test.com,4785-FCIFB,0,61,Yes,No,Two year,Mailed check,24.4,1417.9,No
Verilink,8313-NDOIA,8313-ndoia@verilink-test.com,8313-NDOIA,0,24,Yes,Fiber optic,Month-to-month,Electronic check,104.15,2494.65,No
Verilink,5149-CUZUJ,5149-cuzuj@verilink-test.com,5149-CUZUJ,0,28,Yes,Fiber optic,One year,Bank transfer (automatic),92.9,2768.35,No
Verilink,0942-KOWSM,0942-kowsm@verilink-test.com,0942-KOWSM,0,30,Yes,DSL,Two year,Bank transfer (automatic),80.8,2369.3,No
Verilink,4237-CLSMM,4237-clsmm@verilink-test.com,4237-CLSMM,0,2,Yes,No,Month-to-month,Mailed check,20,38,No
Verilink,1452-VOQCH,1452-voqch@verilink-test.com,1452-VOQCH,0,1,Yes,Fiber optic,Month-to-month,Electronic check,75.1,75.1,No
Verilink,4719-UMSIY,4719-umsiy@verilink-test.com,4719-UMSIY,0,6,Yes,No,Month-to-month,Mailed check,19.65,100.9,No
Verilink,6614-VBEGU,6614-vbegu@verilink-test.com,6614-VBEGU,0,24,Yes,DSL,Month-to-month,Bank transfer (automatic),69.45,1614.05,No
Verilink,0880-TKATG,0880-tkatg@verilink-test.com,0880-TKATG,0,4,Yes,Fiber optic,Month-to-month,Electronic check,101.15,385.9,Yes
Verilink,3811-VBYBZ,3811-vbybz@verilink-test.com,3811-VBYBZ,0,7,Yes,Fiber optic,Month-to-month,Electronic check,99.8,673.25,Yes
Verilink,1480-BKXGA,1480-bkxga@verilink-test.com,1480-BKXGA,1,72,Yes,Fiber optic,Two year,Bank transfer (automatic),116.05,8404.9,No
Verilink,2996-XAUVF,2996-xauvf@verilink-test.com,2996-XAUVF,0,70,No,DSL,Two year,Mailed check,40.05,2799.75,No
Verilink,9076-AXYIK,9076-axyik@verilink-test.com,9076-AXYIK,1,64,Yes,Fiber optic,Two year,Electronic check,102.1,6538.45,No
Verilink,5968-XQIVE,5968-xqive@verilink-test.com,5968-XQIVE,0,72,Yes,Fiber optic,One year,Electronic check,89.7,6588.95,No
Verilink,8896-RAZCR,8896-razcr@verilink-test.com,8896-RAZCR,0,44,Yes,No,Two year,Mailed check,19.9,868.1,No
Verilink,4640-UHDOS,4640-uhdos@verilink-test.com,4640-UHDOS,0,13,Yes,DSL,Month-to-month,Electronic check,55.95,734.35,Yes
Verilink,4933-IKULF,4933-ikulf@verilink-test.com,4933-IKULF,1,17,Yes,No,One year,Mailed check,20.65,330.6,No
Verilink,3583-EKAPL,3583-ekapl@verilink-test.com,3583-EKAPL,0,1,Yes,DSL,Month-to-month,Electronic check,55,55,Yes
Verilink,1304-BCCFO,1304-bccfo@verilink-test.com,1304-BCCFO,0,9,Yes,DSL,Month-to-month,Mailed check,70.05,564.4,No
Verilink,4104-PVRPS,4104-pvrps@verilink-test.com,4104-PVRPS,0,24,Yes,DSL,Month-to-month,Mailed check,53.6,1315.35,No
Verilink,9399-APLBT,9399-aplbt@verilink-test.com,9399-APLBT,0,1,Yes,Fiber optic,Month-to-month,Electronic check,74.7,74.7,Yes
Verilink,2359-KMGLI,2359-kmgli@verilink-test.com,2359-KMGLI,0,24,Yes,Fiber optic,Month-to-month,Electronic check,80.25,1861.5,Yes
Verilink,3780-DDGSE,3780-ddgse@verilink-test.com,3780-DDGSE,1,35,Yes,DSL,Month-to-month,Electronic check,76.05,2747.2,No
Verilink,4431-EDMIQ,4431-edmiq@verilink-test.com,4431-EDMIQ,0,7,Yes,DSL,Month-to-month,Electronic check,75.7,554.05,No
Verilink,0306-JAELE,0306-jaele@verilink-test.com,0306-JAELE,0,5,Yes,Fiber optic,Month-to-month,Electronic check,96.1,453.4,Yes
Verilink,6227-HWPWX,6227-hwpwx@verilink-test.com,6227-HWPWX,0,15,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),69,994.8,Yes
Verilink,0486-LGCCH,0486-lgcch@verilink-test.com,0486-LGCCH,0,11,Yes,No,Two year,Mailed check,19.65,225.75,No
Verilink,0447-BEMNG,0447-bemng@verilink-test.com,0447-BEMNG,0,48,No,DSL,Month-to-month,Bank transfer (automatic),45.3,2145,Yes
Verilink,4612-SSVHJ,4612-ssvhj@verilink-test.com,4612-SSVHJ,1,20,Yes,Fiber optic,Month-to-month,Electronic check,81.45,1671.6,No
Verilink,5168-MQQCA,5168-mqqca@verilink-test.com,5168-MQQCA,0,72,Yes,Fiber optic,One year,Bank transfer (automatic),108.5,8003.8,No
Verilink,5949-XIKAE,5949-xikae@verilink-test.com,5949-XIKAE,0,8,Yes,Fiber optic,Month-to-month,Electronic check,83.55,680.05,Yes
Verilink,7971-HLVXI,7971-hlvxi@verilink-test.com,7971-HLVXI,0,72,Yes,Fiber optic,Two year,Credit card (automatic),84.5,6130.85,No
Verilink,9094-AZPHK,9094-azphk@verilink-test.com,9094-AZPHK,0,15,Yes,Fiber optic,Month-to-month,Electronic check,100.15,1415,No
Verilink,3649-JPUGY,3649-jpugy@verilink-test.com,3649-JPUGY,0,72,Yes,DSL,Two year,Bank transfer (automatic),88.6,6201.95,No
Verilink,4472-LVYGI,4472-lvygi@verilink-test.com,4472-LVYGI,0,0,No,DSL,Two year,Bank transfer (automatic),52.55, ,No
Verilink,8372-JUXUI,8372-juxui@verilink-test.com,8372-JUXUI,0,1,Yes,Fiber optic,Month-to-month,Electronic check,74.35,74.35,Yes
Verilink,3552-CTCYF,3552-ctcyf@verilink-test.com,3552-CTCYF,0,63,Yes,Fiber optic,Two year,Bank transfer (automatic),104.8,6597.25,No
Verilink,6778-YSNIH,6778-ysnih@verilink-test.com,6778-YSNIH,0,2,Yes,DSL,Month-to-month,Electronic check,59,114.15,No
Verilink,0388-EOPEX,0388-eopex@verilink-test.com,0388-EOPEX,0,2,Yes,Fiber optic,Month-to-month,Electronic check,74.4,139.4,Yes
Verilink,5756-OZRIO,5756-ozrio@verilink-test.com,5756-OZRIO,1,61,Yes,DSL,One year,Bank transfer (automatic),64.05,3902.6,No
Verilink,6579-JPICP,6579-jpicp@verilink-test.com,6579-JPICP,0,1,Yes,No,Month-to-month,Mailed check,20.4,20.4,No
Verilink,8205-OTCHB,8205-otchb@verilink-test.com,8205-OTCHB,0,22,No,DSL,One year,Bank transfer (automatic),43.75,903.6,Yes
Verilink,4134-BSXLX,4134-bsxlx@verilink-test.com,4134-BSXLX,0,28,Yes,DSL,Month-to-month,Mailed check,60.9,1785.65,No
Verilink,0505-SPOOW,0505-spoow@verilink-test.com,0505-SPOOW,0,70,Yes,No,Two year,Bank transfer (automatic),19.8,1397.65,No
Verilink,6235-VDHOM,6235-vdhom@verilink-test.com,6235-VDHOM,1,5,No,DSL,Month-to-month,Electronic check,28.45,131.05,Yes
Verilink,7783-YKGDV,7783-ykgdv@verilink-test.com,7783-YKGDV,0,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),99.7,1238.45,Yes
Verilink,4374-YMUSQ,4374-ymusq@verilink-test.com,4374-YMUSQ,0,34,Yes,Fiber optic,One year,Credit card (automatic),116.25,3899.05,No
Verilink,4513-CXYIX,4513-cxyix@verilink-test.com,4513-CXYIX,1,71,Yes,Fiber optic,Two year,Credit card (automatic),80.7,5676,No
Verilink,3957-HHLMR,3957-hhlmr@verilink-test.com,3957-HHLMR,0,70,Yes,DSL,One year,Bank transfer (automatic),65.2,4543.15,No
Verilink,7803-XOCCZ,7803-xoccz@verilink-test.com,7803-XOCCZ,0,52,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),84.05,4326.8,No
Verilink,5736-YEJAX,5736-yejax@verilink-test.com,5736-YEJAX,0,69,Yes,DSL,Two year,Credit card (automatic),79.45,5502.55,No
Verilink,5609-CEBID,5609-cebid@verilink-test.com,5609-CEBID,1,20,Yes,Fiber optic,Month-to-month,Electronic check,94.1,1782.4,Yes
Verilink,8981-FJGLA,8981-fjgla@verilink-test.com,8981-FJGLA,0,11,Yes,Fiber optic,Month-to-month,Mailed check,78,851.8,No
Verilink,7218-HKQFK,7218-hkqfk@verilink-test.com,7218-HKQFK,0,2,Yes,Fiber optic,Month-to-month,Electronic check,94.2,167.5,Yes
Verilink,4636-QRJKY,4636-qrjky@verilink-test.com,4636-QRJKY,0,6,Yes,Fiber optic,Month-to-month,Electronic check,80.5,502.85,Yes
Verilink,1135-LMECX,1135-lmecx@verilink-test.com,1135-LMECX,0,1,Yes,No,Month-to-month,Mailed check,19.85,19.85,No
Verilink,4332-MUOEZ,4332-muoez@verilink-test.com,4332-MUOEZ,1,20,Yes,Fiber optic,One year,Credit card (automatic),94.3,1818.3,No
Verilink,8535-SFUTN,8535-sfutn@verilink-test.com,8535-SFUTN,0,61,Yes,Fiber optic,Month-to-month,Electronic check,106.45,6300.15,No
Verilink,5956-VKDTT,5956-vkdtt@verilink-test.com,5956-VKDTT,1,5,Yes,Fiber optic,Month-to-month,Electronic check,74.35,334.8,Yes
Verilink,8677-HDZEE,8677-hdzee@verilink-test.com,8677-HDZEE,0,56,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),105.45,5916.95,No
Verilink,2475-MROZF,2475-mrozf@verilink-test.com,2475-MROZF,0,30,Yes,Fiber optic,Month-to-month,Credit card (automatic),95,2852.4,No
Verilink,9412-GHEEC,9412-gheec@verilink-test.com,9412-GHEEC,0,40,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),104.8,4131.95,Yes
Verilink,3482-ABPKK,3482-abpkk@verilink-test.com,3482-ABPKK,0,28,Yes,DSL,One year,Mailed check,54.3,1546.3,No
Verilink,6705-LXORM,6705-lxorm@verilink-test.com,6705-LXORM,1,5,Yes,Fiber optic,Month-to-month,Electronic check,70.05,302.6,No
Verilink,0257-ZESQC,0257-zesqc@verilink-test.com,0257-ZESQC,1,27,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),75.2,1929.35,Yes
Verilink,7531-GQHME,7531-gqhme@verilink-test.com,7531-GQHME,0,12,Yes,No,Month-to-month,Credit card (automatic),20.05,265.45,No
Verilink,5174-ITUMV,5174-itumv@verilink-test.com,5174-ITUMV,0,67,Yes,Fiber optic,One year,Electronic check,105.4,6989.45,No
Verilink,4109-CYRBD,4109-cyrbd@verilink-test.com,4109-CYRBD,1,29,Yes,DSL,Month-to-month,Electronic check,51.6,1442,No
Verilink,0913-XWSCN,0913-xwscn@verilink-test.com,0913-XWSCN,0,55,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),85.5,4713.4,No
Verilink,6825-UYPFK,6825-uypfk@verilink-test.com,6825-UYPFK,0,23,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),75.6,1758.6,Yes
Verilink,8397-MVTAZ,8397-mvtaz@verilink-test.com,8397-MVTAZ,0,34,Yes,Fiber optic,Month-to-month,Electronic check,100.05,3480,Yes
Verilink,0750-EBAIU,0750-ebaiu@verilink-test.com,0750-EBAIU,0,52,Yes,Fiber optic,One year,Electronic check,91.25,4738.3,No
Verilink,8606-CIQUL,8606-ciqul@verilink-test.com,8606-CIQUL,1,72,Yes,Fiber optic,Two year,Credit card (automatic),115.75,8399.15,No
Verilink,3571-DPYUH,3571-dpyuh@verilink-test.com,3571-DPYUH,0,58,Yes,Fiber optic,One year,Credit card (automatic),94.7,5430.35,No
Verilink,7601-GNDYK,7601-gndyk@verilink-test.com,7601-GNDYK,0,35,Yes,No,Two year,Mailed check,19.6,686.95,No
Verilink,0356-OBMAC,0356-obmac@verilink-test.com,0356-OBMAC,1,56,Yes,Fiber optic,Two year,Bank transfer (automatic),99.9,5706.3,No
Verilink,8067-NIOYM,8067-nioym@verilink-test.com,8067-NIOYM,0,24,Yes,No,Two year,Credit card (automatic),21.1,490.65,No
Verilink,1403-GYAFU,1403-gyafu@verilink-test.com,1403-GYAFU,0,70,Yes,No,Two year,Credit card (automatic),20.05,1360.25,No
Verilink,4234-XTNEA,4234-xtnea@verilink-test.com,4234-XTNEA,0,2,Yes,Fiber optic,Month-to-month,Electronic check,79.95,174.45,No
Verilink,1297-VQDRP,1297-vqdrp@verilink-test.com,1297-VQDRP,1,68,Yes,Fiber optic,One year,Credit card (automatic),107.15,7379.8,No
Verilink,9282-IZGQK,9282-izgqk@verilink-test.com,9282-IZGQK,0,1,Yes,Fiber optic,Month-to-month,Electronic check,85,85,Yes
Verilink,5348-CAGXB,5348-cagxb@verilink-test.com,5348-CAGXB,0,12,Yes,Fiber optic,Month-to-month,Electronic check,89.55,1021.75,No
Verilink,0621-HJWXJ,0621-hjwxj@verilink-test.com,0621-HJWXJ,0,63,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),81.55,5029.05,No
Verilink,5844-QVTAT,5844-qvtat@verilink-test.com,5844-QVTAT,0,33,Yes,DSL,One year,Mailed check,58.45,1955.4,No
Verilink,8905-IAZPF,8905-iazpf@verilink-test.com,8905-IAZPF,0,69,Yes,Fiber optic,One year,Credit card (automatic),95.65,6744.2,No
Verilink,5394-MEITZ,5394-meitz@verilink-test.com,5394-MEITZ,0,60,Yes,DSL,Two year,Bank transfer (automatic),80.6,4946.7,No
Verilink,6859-QNXIQ,6859-qnxiq@verilink-test.com,6859-QNXIQ,0,72,Yes,Fiber optic,Two year,Bank transfer (automatic),113.1,8248.5,No
Verilink,2782-LFZVW,2782-lfzvw@verilink-test.com,2782-LFZVW,0,11,Yes,DSL,Month-to-month,Mailed check,58.95,601.6,No
Verilink,2866-IKBTM,2866-ikbtm@verilink-test.com,2866-IKBTM,0,1,Yes,No,Month-to-month,Mailed check,19.55,19.55,No
Verilink,1342-JPNKI,1342-jpnki@verilink-test.com,1342-JPNKI,0,10,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),86.05,834.1,Yes
Verilink,2817-NTQDO,2817-ntqdo@verilink-test.com,2817-NTQDO,0,13,No,DSL,Month-to-month,Credit card (automatic),45.55,597,Yes
